,w,k,init_alpha,is_estimated,list_of_dtv,iters,final_dtv
0,3.0,10.0,0.1,0.6387061305468634,0.0,100.0,0.4015545454912405
1,3.0,10.0,0.2,0.579907905612318,0.0,100.0,0.32285100102368913
2,3.0,10.0,0.3,0.8,0.0,100.0,0.5054293619084123
3,3.0,10.0,0.4,0.4170474104505176,0.0,100.0,0.5133237563816981
4,3.0,10.0,0.5,0.7976441823440902,0.0,100.0,0.4365551083306139
5,3.0,10.0,0.6,0.6999999999706799,0.0,100.0,0.21951628052689498
6,3.0,10.0,0.7,0.46768769365201557,0.0,100.0,0.3695012738040687
7,3.0,10.0,0.8,0.6000000000000382,0.0,100.0,0.3811809343802757
8,3.0,10.0,0.9,0.7941080607195564,0.0,100.0,0.2744051562378976
9,3.0,100.0,0.1,0.41725869218864503,0.0,100.0,0.46154533582271756
10,3.0,100.0,0.2,0.294264084230481,0.0,100.0,0.35582748426101085
11,3.0,100.0,0.3,0.23779436782317517,0.0,100.0,0.23046206432807123
12,3.0,100.0,0.4,0.43744553801155156,0.0,100.0,0.2300840976788985
13,3.0,100.0,0.5,0.3197241189442058,0.0,100.0,0.18530162452879967
14,3.0,100.0,0.6,0.7473131961948968,0.0,100.0,0.08389465017024783
15,3.0,100.0,0.7,0.631113561250578,0.0,100.0,0.08729624868665299
16,3.0,100.0,0.8,0.30318465768071423,0.0,100.0,0.3047301771825201
17,3.0,100.0,0.9,0.3814192652375923,0.0,100.0,0.1456076958843802
18,3.0,1000.0,0.1,0.08415698112445029,0.0,100.0,0.06235131235137683
19,3.0,1000.0,0.2,0.0863832804577073,0.0,100.0,0.18467629156103899
20,3.0,1000.0,0.3,0.2740348532937011,0.0,100.0,0.030848202015262352
21,3.0,1000.0,0.4,0.38839309092767094,0.0,100.0,0.02933455446068369
22,3.0,1000.0,0.5,0.3782418452087287,0.0,100.0,0.06123491894669825
23,3.0,1000.0,0.6,0.6256777785072227,0.0,100.0,0.037190517917964336
24,3.0,1000.0,0.7,0.678880911470095,0.0,100.0,0.0443757574201839
25,3.0,1000.0,0.8,0.7832048723283574,0.0,100.0,0.030926428400229862
26,3.0,1000.0,0.9,0.8206529175058999,0.0,100.0,0.06112171800713154
27,4.0,10.0,0.1,0.28119059884065895,0.0,100.0,0.4907562996892244
28,4.0,10.0,0.2,0.25000076130306365,0.0,100.0,0.490671181220379
29,4.0,10.0,0.3,0.09917040017864368,0.0,100.0,0.6744264091560676
30,4.0,10.0,0.4,0.4455616808613948,0.0,100.0,0.4882806455589808
31,4.0,10.0,0.5,0.47053736929449486,0.0,100.0,0.2636193139991617
32,4.0,10.0,0.6,0.19824947745940494,0.0,100.0,0.43469647830807945
33,4.0,10.0,0.7,0.28410694358470784,0.0,100.0,0.45408941323502
34,4.0,10.0,0.8,0.483165533996963,0.0,100.0,0.3947683916155485
35,4.0,10.0,0.9,0.3813265988403821,0.0,100.0,0.3842751380367847
36,4.0,100.0,0.1,0.15766614797320466,0.0,100.0,0.3492302117914502
37,4.0,100.0,0.2,0.16253320866807627,0.0,100.0,0.17829414764820692
38,4.0,100.0,0.3,0.17290035033882054,0.0,100.0,0.2798305765147048
39,4.0,100.0,0.4,0.08734644189447925,0.0,100.0,0.3568024222629459
40,4.0,100.0,0.5,0.5396363009238628,0.0,100.0,0.111437967919055
41,4.0,100.0,0.6,0.5916912926590421,0.0,100.0,0.12532789134393826
42,4.0,100.0,0.7,0.6917649543561097,0.0,100.0,0.08175434302468551
43,4.0,100.0,0.8,0.9114683455232001,0.0,100.0,0.09516969294819955
44,4.0,100.0,0.9,0.9316586245145515,0.0,100.0,0.1368796176292886
45,4.0,1000.0,0.1,0.09937094102845728,0.0,100.0,0.20631652175907794
46,4.0,1000.0,0.2,0.1938300777099743,0.0,100.0,0.07216357105302207
47,4.0,1000.0,0.3,0.1813274748908659,0.0,100.0,0.07535312887245138
48,4.0,1000.0,0.4,0.43421693641791026,0.0,100.0,0.03889871532488014
49,4.0,1000.0,0.5,0.45482788703936955,0.0,100.0,0.04164912160840324
50,4.0,1000.0,0.6,0.5842271590219944,0.0,100.0,0.024498255075762664
51,4.0,1000.0,0.7,0.6268636088437017,0.0,100.0,0.036606224868051304
52,4.0,1000.0,0.8,0.8260725181009753,0.0,100.0,0.03228271794243495
53,4.0,1000.0,0.9,0.9021797700665104,0.0,100.0,0.02706997778579383
54,5.0,10.0,0.1,0.6857478590042284,0.0,100.0,0.4839460349045111
55,5.0,10.0,0.2,0.1991409680062335,0.0,100.0,0.586074456900441
56,5.0,10.0,0.3,0.1962229641682458,0.0,100.0,0.4680852946374612
57,5.0,10.0,0.4,0.3955559193185997,0.0,100.0,0.4520130416129821
58,5.0,10.0,0.5,0.388113269048004,0.0,100.0,0.5646846388325887
59,5.0,10.0,0.6,0.19869872718204262,0.0,100.0,0.5244858301639712
60,5.0,10.0,0.7,0.27969351475181775,0.0,100.0,0.414270195499337
61,5.0,10.0,0.8,0.681272321446265,0.0,100.0,0.435465020890118
62,5.0,10.0,0.9,0.7893714408404916,0.0,100.0,0.2929061311467995
63,5.0,100.0,0.1,0.09501056725192694,0.0,100.0,0.3724635056910148
64,5.0,100.0,0.2,0.1293537888491729,0.0,100.0,0.30658666769326565
65,5.0,100.0,0.3,0.33679411545715154,0.0,100.0,0.14151549964170204
66,5.0,100.0,0.4,0.5181979781939748,0.0,100.0,0.10673725623051537
67,5.0,100.0,0.5,0.5735962852896102,0.0,100.0,0.12042647278458836
68,5.0,100.0,0.6,0.5100315478828562,0.0,100.0,0.11176343226524676
69,5.0,100.0,0.7,0.824214958487948,0.0,100.0,0.12467937792016515
70,5.0,100.0,0.8,0.7009459881787974,0.0,100.0,0.08130168852022174
71,5.0,100.0,0.9,0.8962584198161706,0.0,100.0,0.08712880853827497
72,5.0,1000.0,0.1,0.07066577353869385,0.0,100.0,0.16519295396359487
73,5.0,1000.0,0.2,0.2684784592904914,0.0,100.0,0.04617679089494456
74,5.0,1000.0,0.3,0.2881910582610096,0.0,100.0,0.0407478062955589
75,5.0,1000.0,0.4,0.46209662524138684,0.0,100.0,0.04319167488803957
76,5.0,1000.0,0.5,0.5312973177684422,0.0,100.0,0.042748352961102555
77,5.0,1000.0,0.6,0.6233808407732692,0.0,100.0,0.03312932101039915
78,5.0,1000.0,0.7,0.7343694778858536,0.0,100.0,0.025422850194897702
79,5.0,1000.0,0.8,0.8149563087974517,0.0,100.0,0.02448691838111681
80,5.0,1000.0,0.9,0.8957472260907907,0.0,100.0,0.024662454503824417
81,10.0,10.0,0.1,0.09999911530574936,0.0,100.0,0.668450908482188
82,10.0,10.0,0.2,0.09999979064305933,0.0,100.0,0.5813934497306276
83,10.0,10.0,0.3,0.19999929607644615,0.0,100.0,0.5475589306160239
84,10.0,10.0,0.4,0.09999980441660482,0.0,100.0,0.6063247355059346
85,10.0,10.0,0.5,0.199966514136787,0.0,100.0,0.49286398638862483
86,10.0,10.0,0.6,0.19999126019543256,0.0,100.0,0.47665861960618466
87,10.0,10.0,0.7,0.09999805046303685,0.0,100.0,0.6252783756076504
88,10.0,10.0,0.8,0.09999936889584647,0.0,100.0,0.6381690366577716
89,10.0,10.0,0.9,0.19999750413096934,0.0,100.0,0.4990639008680322
90,10.0,100.0,0.1,0.019992766008086117,0.0,100.0,0.49704892751026225
91,10.0,100.0,0.2,0.0499875605829094,0.0,100.0,0.3322786539333217
92,10.0,100.0,0.3,0.01999413396156797,0.0,100.0,0.5318480922195268
93,10.0,100.0,0.4,0.0199995561365521,0.0,100.0,0.5748696997781724
94,10.0,100.0,0.5,0.009999721330636148,0.0,100.0,0.6145108131047575
95,10.0,100.0,0.6,0.03996891906854671,0.0,100.0,0.5011071284706542
96,10.0,100.0,0.7,0.029996603969060266,0.0,100.0,0.4889324934931258
97,10.0,100.0,0.8,0.04989934423366215,0.0,100.0,0.42405671598091826
98,10.0,100.0,0.9,0.01999650926899797,0.0,100.0,0.5421291385773075
99,10.0,1000.0,0.1,0.003990777329434231,0.0,100.0,0.373240192056312
100,10.0,1000.0,0.2,0.003999729361308959,0.0,100.0,0.448435682103363
101,10.0,1000.0,0.3,0.32942589220698765,0.0,100.0,0.04042923794737351
102,10.0,1000.0,0.4,0.39059625391049435,0.0,100.0,0.03167277560619437
103,10.0,1000.0,0.5,0.4770489380436701,0.0,100.0,0.033374754253911426
104,10.0,1000.0,0.6,0.5708805524148199,0.0,100.0,0.034762978722204976
105,10.0,1000.0,0.7,0.7295527415443319,0.0,100.0,0.02048292833882153
106,10.0,1000.0,0.8,0.7902484555214491,0.0,100.0,0.023429679980149064
107,10.0,1000.0,0.9,0.8879155798745865,0.0,100.0,0.018223300098182727
108,25.0,10.0,0.1,0.09999999999999835,0.0,100.0,0.702091950811099
109,25.0,10.0,0.2,0.09999999999999223,0.0,100.0,0.6973138712225425
110,25.0,10.0,0.3,0.09999999999999995,0.0,100.0,0.6845929902548682
111,25.0,10.0,0.4,0.09999999999999527,0.0,100.0,0.7288918559935085
112,25.0,10.0,0.5,0.09999999999999962,0.0,100.0,0.5930565129767987
113,25.0,10.0,0.6,0.09999999999999884,0.0,100.0,0.617594622788688
114,25.0,10.0,0.7,0.09999999999999938,0.0,100.0,0.6860663792804528
115,25.0,10.0,0.8,0.09999999999999946,0.0,100.0,0.6672553776704575
116,25.0,10.0,0.9,0.09999999999999956,0.0,100.0,0.6298052007590766
117,25.0,100.0,0.1,0.009999999999999938,0.0,100.0,0.6206944476764888
118,25.0,100.0,0.2,0.009999999999999985,0.0,100.0,0.6030598336723718
119,25.0,100.0,0.3,0.009999999999999884,0.0,100.0,0.6374515590428709
120,25.0,100.0,0.4,0.009999999999999731,0.0,100.0,0.6267167371912232
121,25.0,100.0,0.5,0.009999999999999922,0.0,100.0,0.6000579821754015
122,25.0,100.0,0.6,0.009999999999998902,0.0,100.0,0.6105139613814602
123,25.0,100.0,0.7,0.009999999999998968,0.0,100.0,0.6073205525710806
124,25.0,100.0,0.8,0.009999999999998722,0.0,100.0,0.6119985026140866
125,25.0,100.0,0.9,0.009999999999999612,0.0,100.0,0.577797212528974
126,25.0,1000.0,0.1,0.0009999999999999998,0.0,100.0,0.632064690598249
127,25.0,1000.0,0.2,0.0009999999999999992,0.0,100.0,0.5719550932763908
128,25.0,1000.0,0.3,0.0009999999999999803,0.0,100.0,0.6202915325305807
129,25.0,1000.0,0.4,0.000999999999999991,0.0,100.0,0.5912820924908998
130,25.0,1000.0,0.5,0.0009999999999999363,0.0,100.0,0.6464892220520926
131,25.0,1000.0,0.6,0.000999999999999281,0.0,100.0,0.5885005366172047
132,25.0,1000.0,0.7,0.000999999999999682,0.0,100.0,0.6375335205039079
133,25.0,1000.0,0.8,0.000999999999999829,0.0,100.0,0.6152034282458767
134,25.0,1000.0,0.9,0.0009999999999994512,0.0,100.0,0.6153036885742675
135,50.0,10.0,0.1,0.1,0.0,100.0,0.690237771224796
136,50.0,10.0,0.2,0.1,0.0,100.0,0.7406517209794254
137,50.0,10.0,0.3,0.1,0.0,100.0,0.7401880235077819
138,50.0,10.0,0.4,0.1,0.0,100.0,0.6547333283432847
139,50.0,10.0,0.5,0.1,0.0,100.0,0.6337525667375224
140,50.0,10.0,0.6,0.1,0.0,100.0,0.6551521658578575
141,50.0,10.0,0.7,0.1,0.0,100.0,0.6740659434085069
142,50.0,10.0,0.8,0.1,0.0,100.0,0.6525985651676681
143,50.0,10.0,0.9,0.1,0.0,100.0,0.6582612152302693
144,50.0,100.0,0.1,0.01,0.0,100.0,0.6388506470691752
145,50.0,100.0,0.2,0.01,0.0,100.0,0.6788865148333765
146,50.0,100.0,0.3,0.01,0.0,100.0,0.6132316602573342
147,50.0,100.0,0.4,0.01,0.0,100.0,0.6520846701573998
148,50.0,100.0,0.5,0.01,0.0,100.0,0.634200671681609
149,50.0,100.0,0.6,0.01,0.0,100.0,0.6315677070638028
150,50.0,100.0,0.7,0.01,0.0,100.0,0.6179775624663105
151,50.0,100.0,0.8,0.01,0.0,100.0,0.6326556758279361
152,50.0,100.0,0.9,0.01,0.0,100.0,0.639284439682635
153,50.0,1000.0,0.1,0.001,0.0,100.0,0.6403668276201124
154,50.0,1000.0,0.2,0.001,0.0,100.0,0.6657164583438571
155,50.0,1000.0,0.3,0.001,0.0,100.0,0.6293954244614831
156,50.0,1000.0,0.4,0.001,0.0,100.0,0.6199039431477529
157,50.0,1000.0,0.5,0.001,0.0,100.0,0.6106316000111758
158,50.0,1000.0,0.6,0.001,0.0,100.0,0.610143350803285
159,50.0,1000.0,0.7,0.001,0.0,100.0,0.6166921725336917
160,50.0,1000.0,0.8,0.001,0.0,100.0,0.6324980484377146
161,50.0,1000.0,0.9,0.001,0.0,100.0,0.625307433012562
162,70.0,10.0,0.1,0.1,0.0,100.0,0.7364235563622892
163,70.0,10.0,0.2,0.1,0.0,100.0,0.7615251435053192
164,70.0,10.0,0.3,0.1,0.0,100.0,0.7460563446979241
165,70.0,10.0,0.4,0.1,0.0,100.0,0.6389617483765103
166,70.0,10.0,0.5,0.1,0.0,100.0,0.6786918102011312
167,70.0,10.0,0.6,0.1,0.0,100.0,0.6796248528914626
168,70.0,10.0,0.7,0.1,0.0,100.0,0.6670876321301394
169,70.0,10.0,0.8,0.1,0.0,100.0,0.6795931360650849
170,70.0,10.0,0.9,0.1,0.0,100.0,0.6545605211110416
171,70.0,100.0,0.1,0.01,0.0,100.0,0.652684743436961
172,70.0,100.0,0.2,0.01,0.0,100.0,0.6354880691791568
173,70.0,100.0,0.3,0.01,0.0,100.0,0.6617583351268208
174,70.0,100.0,0.4,0.01,0.0,100.0,0.6200254688810207
175,70.0,100.0,0.5,0.01,0.0,100.0,0.6255805162614979
176,70.0,100.0,0.6,0.01,0.0,100.0,0.646620973598052
177,70.0,100.0,0.7,0.01,0.0,100.0,0.6396064545533798
178,70.0,100.0,0.8,0.01,0.0,100.0,0.6355581828374832
179,70.0,100.0,0.9,0.01,0.0,100.0,0.6195328951723676
180,70.0,1000.0,0.1,0.001,0.0,100.0,0.6405483075725715
181,70.0,1000.0,0.2,0.001,0.0,100.0,0.6472628646423503
182,70.0,1000.0,0.3,0.001,0.0,100.0,0.6428253364208202
183,70.0,1000.0,0.4,0.001,0.0,100.0,0.6119353065728583
184,70.0,1000.0,0.5,0.001,0.0,100.0,0.6323177852271588
185,70.0,1000.0,0.6,0.001,0.0,100.0,0.6233386004371492
186,70.0,1000.0,0.7,0.001,0.0,100.0,0.6185016839025839
187,70.0,1000.0,0.8,0.001,0.0,100.0,0.63109668886389
188,70.0,1000.0,0.9,0.001,0.0,100.0,0.6383512914224078
189,100.0,10.0,0.1,0.1,0.0,100.0,0.7603557666601947
190,100.0,10.0,0.2,0.1,0.0,100.0,0.6797029916712402
191,100.0,10.0,0.3,0.1,0.0,100.0,0.7387308482716163
192,100.0,10.0,0.4,0.1,0.0,100.0,0.6614368267253551
193,100.0,10.0,0.5,0.1,0.0,100.0,0.6601092219039971
194,100.0,10.0,0.6,0.1,0.0,100.0,0.6731311980363133
195,100.0,10.0,0.7,0.1,0.0,100.0,0.6427704715432003
196,100.0,10.0,0.8,0.1,0.0,100.0,0.6612758963444975
197,100.0,10.0,0.9,0.1,0.0,100.0,0.6635082176593019
198,100.0,100.0,0.1,0.01,0.0,100.0,0.6621195978479287
199,100.0,100.0,0.2,0.01,0.0,100.0,0.6503452808428938
200,100.0,100.0,0.3,0.01,0.0,100.0,0.637686474477975
201,100.0,100.0,0.4,0.01,0.0,100.0,0.6374809578824088
202,100.0,100.0,0.5,0.01,0.0,100.0,0.6384206350784171
203,100.0,100.0,0.6,0.01,0.0,100.0,0.6417461038635799
204,100.0,100.0,0.7,0.01,0.0,100.0,0.6356448249139697
205,100.0,100.0,0.8,0.01,0.0,100.0,0.6483504350817109
206,100.0,100.0,0.9,0.01,0.0,100.0,0.6589789398941421
207,100.0,1000.0,0.1,0.001,0.0,100.0,0.6332727370650053
208,100.0,1000.0,0.2,0.001,0.0,100.0,0.6495114659296557
209,100.0,1000.0,0.3,0.001,0.0,100.0,0.6500158083617509
210,100.0,1000.0,0.4,0.001,0.0,100.0,0.6425519136396196
211,100.0,1000.0,0.5,0.001,0.0,100.0,0.6393078975236757
212,100.0,1000.0,0.6,0.001,0.0,100.0,0.631377116245223
213,100.0,1000.0,0.7,0.001,0.0,100.0,0.6327875667764011
214,100.0,1000.0,0.8,0.001,0.0,100.0,0.6425634306796655
215,100.0,1000.0,0.9,0.001,0.0,100.0,0.634160339059263
